v,x,true
0.,0.1,-31.795338167233524
0.,0.10592537251772889,-30.980538970132717
0.,0.11220184543019636,-31.2036393794405
0.,0.11885022274370183,-32.21627000737819
0.,0.12589254117941673,-31.15465766772778
0.,0.1333521432163324,-33.33044673305662
0.,0.14125375446227545,-31.864647686777904
0.,0.14962356560944334,-32.501781841624386
0.,0.15848931924611134,-34.268457212644286
0.,0.16788040181225602,-31.61088249256559
0.,0.1778279410038923,-30.724792387907808
0.,0.18836490894898006,-32.24846480442873
0.,0.19952623149688797,-31.7716637617803
0.,0.21134890398366465,-31.230869091038084
0.,0.223872113856834,-35.79908296224504
0.,0.23713737056616552,-33.518575897557234
0.,0.251188643150958,-34.21211520403464
0.,0.26607250597988097,-31.976462142570952
0.,0.28183829312644537,-31.9103030294524
0.,0.298538261891796,-31.734431636307175
0.,0.31622776601683794,-32.146694358901236
0.,0.33496543915782767,-34.8514139722957
0.,0.35481338923357547,-33.63677409899939
0.,0.3758374042884442,-34.333191667496834
0.,0.3981071705534973,-32.74118982347707
0.,0.4216965034285822,-33.9403224863837
0.,0.44668359215096315,-34.70012703468716
0.,0.4731512589614805,-31.276926788272785
0.,0.5011872336272724,-31.94677893126433
0.,0.5308844442309885,-32.15429681486289
0.,0.5623413251903491,-34.001385798242495
0.,0.5956621435290105,-32.86641280391766
0.,0.6309573444801934,-34.165157173204136
0.,0.6683439175686147,-34.609110815900706
0.,0.707945784384138,-32.58562567526413
0.,0.7498942093324559,-33.81173978325614
0.,0.7943282347242815,-32.670829237132224
0.,0.8413951416451951,-32.92712279578911
0.,0.8912509381337457,-33.517284431193474
0.,0.9440608762859236,-32.69166427017825
0.,1.,-33.31384905916669
0.,1.059253725177289,-34.563266940025194
0.,1.1220184543019636,-33.233800064135444
0.,1.1885022274370183,-33.335594441167196
0.,1.2589254117941675,-35.0652074034752
0.,1.333521432163324,-35.99466568855353
0.,1.4125375446227548,-33.02369981753746
0.,1.4962356560944337,-34.32003634143864
0.,1.584893192461114,-36.62440079058488
0.,1.6788040181225607,-35.32246013464638
0.,1.7782794100389228,-34.77430821719085
0.,1.883649089489801,-34.2709640873474
0.,1.9952623149688797,-37.982984555725594
0.,2.1134890398366477,-35.707455711476214
0.,2.23872113856834,-35.072120461194444
0.,2.371373705661655,-35.7275657083405
0.,2.511886431509581,-34.87384346918665
0.,2.6607250597988097,-35.75472164219117
0.,2.818382931264455,-36.10921843872446
0.,2.9853826189179604,-36.81943252012495
0.,3.1622776601683795,-37.88024563320279
0.,3.3496543915782775,-36.6294482784582
0.,3.548133892335755,-36.958171096808925
0.,3.758374042884443,-36.31867154524311
0.,3.981071705534973,-36.67761041515852
0.,4.216965034285822,-37.5194436593962
0.,4.466835921509633,-40.96593371796226
0.,4.731512589614805,-38.091888330199524
0.,5.011872336272725,-36.88176756221393
0.,5.308844442309884,-38.85104470559593
0.,5.623413251903491,-38.02929519675818
0.,5.956621435290106,-40.341264527346645
0.,6.309573444801933,-39.30790715804176
0.,6.683439175686149,-40.826079018900344
0.,7.07945784384138,-40.390426673711175
0.,7.498942093324558,-43.32468862683017
0.,7.943282347242818,-41.074264357543434
0.,8.413951416451951,-41.445985768131145
0.,8.91250938133746,-42.10572477580198
0.,9.440608762859236,-42.79373670357445
0.,10.,-43.8980871286314
0.,10.592537251772887,-43.49120146830806
0.,11.220184543019641,-44.82730292763622
0.,11.88502227437019,-44.76513797853676
0.,12.589254117941675,-45.4440084456309
0.,13.33521432163324,-46.46506720530331
0.,14.12537544622754,-47.68115290746549
