v,x,true
0.,0.1,2.287861712107168
0.,0.10592537251772889,2.2288111705728513
0.,0.11220184543019636,2.169616156370872
0.,0.11885022274370183,2.1102633267682895
0.,0.12589254117941673,2.050738194316563
0.,0.1333521432163324,1.9910250390108863
0.,0.14125375446227545,1.9311068148456765
0.,0.14962356560944334,1.8709650505179551
0.,0.15848931924611134,1.810579744027275
0.,0.16788040181225602,1.7499292509177866
0.,0.1778279410038923,1.6889901659048412
0.,0.18836490894898006,1.6277371976250719
0.,0.19952623149688797,1.5661430362448674
0.,0.21134890398366465,1.5041782136574189
0.,0.223872113856834,1.441810955992704
0.,0.23713737056616552,1.3790070281576374
0.,0.251188643150958,1.3157295701147949
0.,0.26607250597988097,1.2519389245972594
0.,0.28183829312644537,1.1875924559438726
0.,0.298538261891796,1.1226443597231004
0.,0.31622776601683794,1.0570454627944632
0.,0.33496543915782767,0.9907430134336159
0.,0.35481338923357547,0.9236804611203159
0.,0.3758374042884442,0.855797225557325
0.,0.3981071705534973,0.7870284544523705
0.,0.4216965034285822,0.71730476955436
0.,0.44668359215096315,0.6465520003887998
0.,0.4731512589614805,0.5746909050855842
0.,0.5011872336272724,0.5016368776348
0.,0.5308844442309885,0.4272996408428393
0.,0.5623413251903491,0.3515829241918033
0.,0.5956621435290105,0.2743841257299448
0.,0.6309573444801934,0.19559395703974297
0.,0.6683439175686147,0.11509607024323841
0.,0.707945784384138,0.032766665911600476
0.,0.7498942093324559,-0.051525919352262035
0.,0.7943282347242815,-0.13792164699272616
0.,0.8413951416451951,-0.2265692336853797
0.,0.8912509381337457,-0.3176266331825841
0.,0.9440608762859236,-0.4112615444955877
0.,1.,-0.5076519482107521
0.,1.059253725177289,-0.6069866728645087
0.,1.1220184543019636,-0.7094659934329294
0.,1.1885022274370183,-0.815302264127383
0.,1.2589254117941675,-0.9247205878275288
0.,1.333521432163324,-1.037959524627158
0.,1.4125375446227548,-1.1552718421172588
0.,1.4962356560944337,-1.2769253101844193
0.,1.584893192461114,-1.403203543261861
0.,1.6788040181225607,-1.5344068931352521
0.,1.7782794100389228,-1.6708533955769036
0.,1.883649089489801,-1.8128797742603238
0.,1.9952623149688797,-1.9608425055935292
0.,2.1134890398366477,-2.1151189483045783
0.,2.23872113856834,-2.276108541817521
0.,2.371373705661655,-2.444234077672485
0.,2.511886431509581,-2.619943048470711
0.,2.6607250597988097,-2.803709079065488
0.,2.818382931264455,-2.9960334449740365
0.,2.9853826189179604,-3.1974466832547157
0.,3.1622776601683795,-3.408510301379952
0.,3.3496543915782775,-3.629818589938931
0.,3.548133892335755,-3.8620005453271014
0.,3.758374042884443,-4.1057219089230195
0.,3.981071705534973,-4.361687329618466
0.,4.216965034285822,-4.630642656956722
0.,4.466835921509633,-4.913377372547607
0.,4.731512589614805,-5.210727167868159
0.,5.011872336272725,-5.523576677026188
0.,5.308844442309884,-5.852862373561819
0.,5.623413251903491,-6.19957564089174
0.,5.956621435290106,-6.564766026563389
0.,6.309573444801933,-6.9495446910841725
0.,6.683439175686149,-7.355088062725637
0.,7.07945784384138,-7.782641710376444
0.,7.498942093324558,-8.233524447233442
0.,7.943282347242818,-8.709132678878982
0.,8.413951416451951,-9.21094501009774
0.,8.91250938133746,-9.740527125640112
0.,9.440608762859236,-10.299536961044186
0.,10.,-10.88973018058807
0.,10.592537251772887,-11.512965980460953
0.,11.220184543019641,-12.171213236319039
0.,11.88502227437019,-12.866557015534172
0.,12.589254117941675,-13.60120547565269
0.,13.33521432163324,-14.377497171863267
0.,14.12537544622754,-15.197908797630115
0.,14.962356560944343,-16.06506338408562
0.,15.848931924611142,-16.98173898529924
0.,16.788040181225607,-17.950877878152866
0.,17.78279410038923,-18.975596307260535
0.,18.836490894898002,-20.059194807180397
0.,19.952623149688808,-21.205169136082677
0.,21.134890398366476,-22.417221857067016
0.,22.3872113856834,-23.699274605472294
0.,23.71373705661655,-25.055481082798135
0.,25.11886431509582,-26.490240820268912
0.,26.607250597988113,-28.008213757624322
0.,28.18382931264455,-29.614335685425814
0.,29.853826189179603,-31.313834602032102
0.,31.622776601683793,-33.112248039431734
0.,33.496543915782794,-35.015441415333896
0.,35.48133892335757,-37.02962747232234
0.,37.58374042884443,-39.161386868483035
0.,39.810717055349734,-41.41768998773366
0.,42.169650342858226,-43.80592004212853
0.,44.668359215096345,-46.33389754269625
0.,47.315125896148075,-49.00990621990465
0.,50.11872336272725,-51.84272047965494
0.,53.08844442309885,-54.84163448579637
0.,56.23413251903491,-58.01649296554683
0.,59.56621435290109,-61.3777238399156
0.,63.095734448019364,-64.93637278727473
0.,66.83439175686149,-68.70413985463503
0.,70.79457843841381,-72.69341823796914
0.,74.98942093324558,-76.9173353601162
0.,79.43282347242821,-81.3897963824177
0.,84.13951416451955,-86.12553029430198
0.,89.12509381337459,-91.14013873358127
0.,94.40608762859236,-96.45014769927445
0.,100.,-102.07306232835992
0.,105.92537251772897,-108.02742491801665
0.,112.20184543019641,-114.3328763856701
0.,118.85022274370189,-121.01022137055679
0.,125.89254117941675,-128.08149719258796
0.059253725177288885,0.1,2.3010341602521316
0.059253725177288885,0.10592537251772889,2.241505599955158
0.059253725177288885,0.11220184543019636,2.1818437790685703
0.059253725177288885,0.11885022274370183,2.1220353261340166
0.059253725177288885,0.12589254117941673,2.062065720610254
0.059253725177288885,0.1333521432163324,2.0019192047716934
0.059253725177288885,0.14125375446227545,1.9415786900021805
0.059253725177288885,0.14962356560944334,1.8810256572377637
0.059253725177288885,0.15848931924611134,1.820240051309284
0.059253725177288885,0.16788040181225602,1.7592001689327537
0.059253725177288885,0.1778279410038923,1.6978825400924864
0.059253725177288885,0.18836490894898006,1.6362618025586
0.059253725177288885,0.19952623149688797,1.5743105692766437
0.059253725177288885,0.21134890398366465,1.5119992883624493
0.059253725177288885,0.223872113856834,1.4492960954295426
0.059253725177288885,0.23713737056616552,1.3861666579693706
0.059253725177288885,0.251188643150958,1.3225740114957052
0.059253725177288885,0.26607250597988097,1.2584783871537069
0.059253725177288885,0.28183829312644537,1.1938370304807016
0.059253725177288885,0.298538261891796,1.1286040109895028
0.059253725177288885,0.31622776601683794,1.0627300222256115
0.059253725177288885,0.33496543915782767,0.9961621719264679
0.059253725177288885,0.35481338923357547,0.928843761883772
0.059253725177288885,0.3758374042884442,0.8607140570782752
0.059253725177288885,0.3981071705534973,0.7917080436201184
0.059253725177288885,0.4216965034285822,0.7217561749863892
0.059253725177288885,0.44668359215096315,0.6507841060007982
0.059253725177288885,0.4731512589614805,0.5787124139480935
0.059253725177288885,0.5011872336272724,0.5054563061577466
0.059253725177288885,0.5308844442309885,0.4309253133275635
0.059253725177288885,0.5623413251903491,0.3550229677880035
0.059253725177288885,0.5956621435290105,0.2776464658322642
0.059253725177288885,0.6309573444801934,0.19868631315552313
0.059253725177288885,0.6683439175686147,0.11802595235933479
0.059253725177288885,0.707945784384138,0.03554137138410957
0.059253725177288885,0.7498942093324559,-0.04889930836587599
0.059253725177288885,0.7943282347242815,-0.13543626554424085
0.059253725177288885,0.8413951416451951,-0.22421843547915388
0.059253725177288885,0.8912509381337457,-0.3154039914465108
0.059253725177288885,0.9440608762859236,-0.4091608522795752
0.059253725177288885,1.,-0.5056672181174923
0.059253725177288885,1.059253725177289,-0.6051121362221792
0.059253725177288885,1.1220184543019636,-0.7076960989239696
0.059253725177288885,1.1885022274370183,-0.8136316758918685
0.059253725177288885,1.2589254117941675,-0.9231441830636631
0.059253725177288885,1.333521432163324,-1.0364723907148787
0.059253725177288885,1.4125375446227548,-1.1538692732942928
