v,x,true
0.059253725177288885,0.1,0.19376048390012343
0.059253725177288885,0.10592537251772889,0.18794708799525536
0.059253725177288885,0.11220184543019636,0.18224937334114025
0.059253725177288885,0.11885022274370183,0.17666679067744445
0.059253725177288885,0.12589254117941673,0.17119876504233641
0.059253725177288885,0.1333521432163324,0.1658446950457762
0.059253725177288885,0.14125375446227545,0.16060395215000997
0.059253725177288885,0.14962356560944334,0.15547587996471002
0.059253725177288885,0.15848931924611134,0.15045979355317884
0.059253725177288885,0.16788040181225602,0.14555497876315593
0.059253725177288885,0.1778279410038923,0.14076069157857923
0.059253725177288885,0.18836490894898006,0.13607615750056007
0.059253725177288885,0.19952623149688797,0.1315005709592671
0.059253725177288885,0.21134890398366465,0.12703309476618296
0.059253725177288885,0.223872113856834,0.12267285960561237
0.059253725177288885,0.23713737056616552,0.11841896357446643
0.059253725177288885,0.251188643150958,0.11427047177623259
0.059253725177288885,0.26607250597988097,0.11022641596822826
0.059253725177288885,0.28183829312644537,0.10628579427666415
0.059253725177288885,0.298538261891796,0.10244757097728908
0.059253725177288885,0.31622776601683794,0.09871067634937843
0.059253725177288885,0.33496543915782767,0.09507400660867904
0.059253725177288885,0.35481338923357547,0.09153642392517278
0.059253725177288885,0.3758374042884442,0.08809675652742006
0.059253725177288885,0.3981071705534973,0.08475379889966568
0.059253725177288885,0.4216965034285822,0.08150631208077887
0.059253725177288885,0.44668359215096315,0.07835302405800701
0.059253725177288885,0.4731512589614805,0.07529263026818557
0.059253725177288885,0.5011872336272724,0.07232379420926752
0.059253725177288885,0.5308844442309885,0.06944514815786358
0.059253725177288885,0.5623413251903491,0.066655294000765
0.059253725177288885,0.5956621435290105,0.06395280417926068
0.059253725177288885,0.6309573444801934,0.061336222746782146
0.059253725177288885,0.6683439175686147,0.05880406653902844
0.059253725177288885,0.707945784384138,0.056354826457159245
0.059253725177288885,0.7498942093324559,0.053986968861336825
0.059253725177288885,0.7943282347242815,0.051698937066792405
0.059253725177288885,0.8413951416451951,0.049489152955433054
0.059253725177288885,0.8912509381337457,0.04735601866473946
0.059253725177288885,0.9440608762859236,0.0452979183959658
0.059253725177288885,1.,0.04331322029019416
0.059253725177288885,1.059253725177289,0.04140027838912088
0.059253725177288885,1.1220184543019636,0.03955743467311841
0.059253725177288885,1.1885022274370183,0.03778302115668671
0.059253725177288885,1.2589254117941675,0.036075362035832684
0.059253725177288885,1.333521432163324,0.03443277589469019
0.059253725177288885,1.4125375446227548,0.032853577918843496
0.059253725177288885,1.4962356560944337,0.03133608216056064
0.059253725177288885,1.584893192461114,0.0298786037950056
0.059253725177288885,1.6788040181225607,0.028479461387725002
0.059253725177288885,1.7782794100389228,0.027136979146414678
0.059253725177288885,1.883649089489801,0.02584948915270399
0.059253725177288885,1.9952623149688797,0.024615333559707405
0.059253725177288885,2.1134890398366477,0.02343286674583062
0.059253725177288885,2.23872113856834,0.022300457413208487
0.059253725177288885,2.371373705661655,0.02121649062185761
0.059253725177288885,2.511886431509581,0.020179369749170492
0.059253725177288885,2.6607250597988097,0.01918751836644695
0.059253725177288885,2.818382931264455,0.018239382024117807
0.059253725177288885,2.9853826189179604,0.017333429938731625
0.059253725177288885,3.1622776601683795,0.016468156575101863
0.059253725177288885,3.3496543915782775,0.01564208311828099
0.059253725177288885,3.548133892335755,0.014853758830892634
0.059253725177288885,3.758374042884443,0.0141017622921286
0.059253725177288885,3.981071705534973,0.0133847025163372
0.059253725177288885,4.216965034285822,0.012701219948887248
0.059253725177288885,4.466835921509633,0.012049987339440982
0.059253725177288885,4.731512589614805,0.01142971049244152
0.059253725177288885,5.011872336272725,0.010839128895954848
0.059253725177288885,5.308844442309884,0.01027701623108351
0.059253725177288885,5.623413251903491,0.00974218076460416
0.059253725177288885,5.956621435290106,0.009233465627859655
0.059253725177288885,6.309573444801933,0.00874974898656927
0.059253725177288885,6.683439175686149,0.00828994410553305
0.059253725177288885,7.07945784384138,0.007852999313623958
0.059253725177288885,7.498942093324558,0.007437897874444857
0.059253725177288885,7.943282347242818,0.007043657768181337
0.059253725177288885,8.413951416451951,0.006669331390898833
0.059253725177288885,8.91250938133746,0.006314005177366589
0.059253725177288885,9.440608762859236,0.005976799153471219
0.059253725177288885,10.,0.0056568664246424896
0.059253725177288885,10.592537251772887,0.005353392606832313
0.059253725177288885,11.220184543019641,0.005065595205598363
0.059253725177288885,11.88502227437019,0.004792722949744916
0.059253725177288885,12.589254117941675,0.004534055085657987
0.059253725177288885,13.33521432163324,0.004288900637222138
0.059253725177288885,14.12537544622754,0.004056597637480307
0.059253725177288885,14.962356560944343,0.003836512337200271
0.059253725177288885,15.848931924611142,0.003628038394501081
0.059253725177288885,16.788040181225607,0.0034305960509754775
0.059253725177288885,17.78279410038923,0.0032436312982523446
0.059253725177288885,18.836490894898002,0.003066615038825841
0.059253725177288885,19.952623149688808,0.0028990422452853035
0.059253725177288885,21.134890398366476,0.002740431120529296
0.059253725177288885,22.3872113856834,0.0025903222630746688
0.059253725177288885,23.71373705661655,0.00244827783914238
0.059253725177288885,25.11886431509582,0.0023138807645431926
0.059253725177288885,26.607250597988113,0.002186733898869978
0.059253725177288885,28.18382931264455,0.0020664592528135575
0.059253725177288885,29.853826189179603,0.0019526972113986002
0.059253725177288885,31.622776601683793,0.0018451057742522776
0.059253725177288885,33.496543915782794,0.0017433598134658705
0.059253725177288885,35.48133892335757,0.001647150350913884
0.059253725177288885,37.58374042884443,0.0015561838554428707
0.059253725177288885,39.810717055349734,0.0014701815604386535
